"","Latitude","Longitude","problem"
"235379",52.452399,1.563697903,"Rape"
"235396",51.8881414,0.830020067,"Rape"
"235402",52.5771612,1.703907034,"Theft"
"235409",52.04316324,1.153092752,"Theft"
"235410",52.08463036,1.115723747,"Theft"
"235416",52.26557086,0.396272469,"Theft"
"235421",52.69473179,1.171246224,"Rape"
"235450",52.08158634,-0.265554279,"Murder"
"235456",52.35019932,-0.190307769,"Theft"
"235470",51.86123903,0.170804973,"Rape"
"235471",51.87224472,0.188331936,"Theft"
"235493",51.71154872,-0.174947808,"Theft"
"235498",51.72907489,-0.350758054,"Theft"
"235511",51.62726072,0.029578508,"Theft"
"235525",51.49043449,0.234966506,"Murder"
"235530",52.00471693,-0.49507606,"Theft"
"235531",52.16392647,-0.301100615,"Rape"
"235547",51.88340404,-0.418345839,"Murder"
"235556",52.02293741,-0.251791344,"Murder"
"235567",52.24166285,0.341957379,"Murder"
"235574",52.678626,1.643754072,"Theft"
"235580",51.56018891,0.682629081,"Rape"
"235581",51.55855428,0.695085422,"Theft"
"235587",51.75941546,-0.595978716,"Murder"
"235590",51.84862701,0.147547375,"Theft"
"235596",51.95979052,1.322957688,"Murder"
"235623",51.91245269,-0.425467312,"Murder"
"235639",51.66759473,-0.365427803,"Rape"
"235663",52.30262136,1.519367941,"Murder"
"235680",51.95780983,-0.110326962,"Rape"
"235688",51.61392867,0.280607296,"Rape"
"235692",52.41299751,0.762898548,"Rape"
"235696",51.73484698,0.469184266,"Theft"
"235719",52.02995841,1.142393678,"Theft"
"235728",52.13390298,-0.466340956,"Murder"
"235746",51.71999937,0.452448118,"Theft"
"235761",51.75154748,-0.540592251,"Rape"
"235767",51.67651189,-0.235947245,"Rape"
"235775",51.75366651,-0.337257715,"Murder"
"235779",52.18881122,0.299675408,"Rape"
"235784",51.93953623,0.9527184,"Theft"
"235795",52.0598952,1.199649932,"Murder"
"235802",51.460806,0.35646366,"Murder"
"235809",52.51358659,0.634546612,"Theft"
"235821",52.7408704,0.426195742,"Theft"
"235825",51.64538582,-0.267074849,"Murder"
"235831",52.14943511,-0.393705792,"Rape"
"235850",52.31255995,-0.08416252,"Rape"
"235876",52.24977618,0.708667851,"Theft"
"235877",51.94150308,1.253206339,"Theft"
"235893",52.65510893,0.701134571,"Rape"
"235917",51.78312298,-0.013887219,"Theft"
"235918",51.73697087,0.47509388,"Theft"
"235921",52.59261258,1.352627314,"Rape"
"235929",51.78838352,-0.658874287,"Rape"
"235945",52.44914505,1.727432149,"Theft"
"235947",52.05247785,1.12419271,"Murder"
"235954",52.03597527,1.206107082,"Murder"
"235957",52.65655649,0.636897889,"Theft"
"235975",52.36517547,1.218447315,"Rape"
"235980",52.79815736,0.535350661,"Theft"
"235983",51.97504504,1.340107549,"Theft"
"235992",51.7773425,-0.21998609,"Theft"
"235999",52.19812003,0.124554238,"Theft"
"236001",52.25212366,0.034833083,"Theft"
"236008",52.52168596,0.665975104,"Murder"
"236013",51.90118463,-0.214368239,"Rape"
"236054",51.68921673,0.086170804,"Rape"
"236067",52.14080696,-0.471086942,"Rape"
"236086",52.61951104,1.354285117,"Murder"
"236101",52.1383151,-0.466832367,"Rape"
"236105",52.04713933,-0.01970175,"Murder"
"236106",51.82272112,-0.042618834,"Theft"
"236116",51.9841539,1.002118278,"Theft"
"236118",51.69284088,0.413356558,"Rape"
"236123",51.76590191,-0.581285844,"Rape"
"236125",52.22267342,-0.142204966,"Theft"
"236133",52.71610164,0.516165794,"Theft"
"236144",51.88705404,0.929509108,"Theft"
"236150",52.78528023,1.259280543,"Rape"
"236158",52.84354677,1.344938991,"Theft"
"236174",51.77582427,-0.20294119,"Rape"
"236192",52.5429569,-0.261433629,"Theft"
"236211",52.77393358,0.432304541,"Rape"
"236212",51.71173334,-0.31931289,"Rape"
"236218",51.61719079,0.566805246,"Theft"
"236219",51.70257674,-0.176249551,"Theft"
"236221",51.91160697,0.954665832,"Rape"
"236229",51.6883183,0.457969437,"Theft"
"236246",52.50309922,1.507518506,"Rape"
"236261",51.8297822,-0.209211652,"Theft"
"236270",52.57450493,0.389457655,"Theft"
"236288",52.2602342,0.636029392,"Murder"
"236298",51.72881019,0.478268416,"Rape"
"236308",51.95402083,1.054689093,"Murder"
"236315",52.45407826,1.567661545,"Rape"
"236327",52.06319124,0.040822483,"Rape"
"236336",51.48090885,0.331574872,"Rape"
"236352",52.19878371,1.049501066,"Rape"
"236353",52.31711785,0.345940022,"Murder"
"236377",51.59122344,0.49906936,"Theft"
"236378",51.92805971,1.218772118,"Theft"
"236381",51.7538583,0.092046484,"Murder"
"236388",51.63501097,-0.507502529,"Rape"
"236394",52.12561256,-0.298511589,"Theft"
"236416",52.57200589,0.523726805,"Murder"
"236429",52.62710168,1.375484332,"Theft"
"236433",51.78241953,-0.411151828,"Theft"
"236457",51.68280597,-0.439232179,"Theft"
"236465",51.65014138,-0.339169245,"Theft"
"236470",52.68652323,0.599652899,"Murder"
"236483",52.42832224,-0.015897439,"Theft"
"236491",51.47437167,0.366091352,"Theft"
"236501",52.9539499,0.989230713,"Rape"
"236518",52.64514428,0.141723324,"Gangrape"
"236531",52.56129979,-0.075554943,"Rape"
"236563",52.8437847,0.859569467,"Rape"
"236568",51.67596512,0.05229432,"Theft"
"236571",52.63279363,1.281821226,"Rape"
"236576",52.42679054,0.732810104,"Murder"
"236583",52.01918174,-0.293065396,"Rape"
"236599",52.12445031,-0.423849562,"Theft"
"236608",52.75440444,0.402717331,"Murder"
"236623",51.88674911,-0.446708697,"Theft"
"236624",51.89072906,-0.469096075,"Theft"
"236630",51.62561926,-0.522821153,"Rape"
"236645",51.55062238,0.61642944,"Theft"
"236664",52.0526193,-0.00341556,"Murder"
"236692",51.48946449,0.266754824,"Theft"
"236698",52.60611061,1.325915457,"Rape"
"236723",51.91415067,-0.210800503,"Theft"
"236725",51.91630963,-0.210860084,"Theft"
"236736",52.67263328,0.946752848,"Theft"
"236759",52.20609524,-0.294809426,"Murder"
"236762",51.63659341,-0.303537179,"Theft"
"236766",52.55307697,-0.228435367,"Rape"
"236786",51.62314567,0.408933279,"Theft"
"236812",52.0870717,0.44012262,"Murder"
"236819",52.50475537,1.73243535,"Theft"
"236820",52.44472902,1.724850867,"Murder"
"236825",52.60401727,1.232693162,"Murder"
"236835",51.59669076,0.582976912,"Murder"
"236836",51.56774265,0.639059085,"Theft"
"236866",51.92053684,-0.672825908,"Rape"
"236876",51.86123903,0.170804973,"Theft"
"236883",51.74901514,-0.434633385,"Theft"
"236886",51.79508866,-0.090221818,"Theft"
"236890",51.81720637,-0.035458216,"Murder"
"236894",51.98146374,-0.184966191,"Theft"
"236909",51.63450479,-0.444936655,"Theft"
"236911",51.666916,-0.517574195,"Rape"
"236917",51.62726072,0.029578508,"Theft"
"236918",51.66033144,0.066914436,"Theft"
"236927",51.49005494,0.346447271,"Theft"
"236950",52.46040624,1.434547525,"Theft"
"236951",51.80018228,0.484067083,"Rape"
"236985",51.96347922,1.319736294,"Theft"
"236992",52.70967186,0.273679225,"Rape"
"236993",52.046926,1.096032362,"Rape"
"236996",51.51828443,0.435107408,"Murder"
"237007",52.17239033,-0.3271012,"Theft"
"237011",51.56316289,0.670538961,"Murder"
"237024",51.65466078,-0.385987633,"Murder"
"237029",52.5591349,1.672500637,"Theft"
"237038",51.86386084,0.130698323,"Rape"
"237067",51.7374681,-0.346542111,"Murder"
"237071",52.39677647,0.239918336,"Theft"
"237090",52.61534445,-0.155167721,"Theft"
"237104",52.63554733,1.292449265,"Theft"
"237110",52.46998624,1.708280077,"Murder"
"237117",51.64422913,-0.50125972,"Theft"
"237124",52.13884066,-0.465762212,"Murder"
"237141",51.73484698,0.469184266,"Rape"
"237157",51.71406386,-0.409205755,"Murder"
"237158",51.6677846,0.157493888,"Rape"
"237159",51.49450477,0.303454583,"Murder"
"237162",51.63192061,0.07169158,"Rape"
"237163",52.08826086,0.148087929,"Murder"
"237165",51.96003897,-0.590302129,"Murder"
"237167",52.14284618,-0.475810478,"Theft"
"237171",52.26191278,0.724063623,"Murder"
"237175",51.88079334,-0.413439535,"Rape"
"237194",52.63014126,-0.271869427,"Rape"
"237201",52.12897363,-0.453098771,"Rape"
"237235",51.68416689,-0.424647279,"Theft"
"237259",52.58426457,1.721178662,"Murder"
"237281",51.93640775,-0.255884181,"Theft"
"237294",52.45681432,0.811909658,"Murder"
"237301",52.33937349,-0.019881875,"Theft"
"237312",52.21530312,0.0477884,"Theft"
"237318",52.04587726,-0.283123871,"Rape"
"237341",52.13943427,-0.467159259,"Theft"
"237348",51.88489907,-0.519422833,"Theft"
"237370",51.92276936,-0.492335615,"Theft"
"237381",52.13108225,-0.46722676,"Rape"
"237390",52.44914505,1.727432149,"Theft"
"237396",52.59462454,-0.259388938,"Murder"
"237399",52.03597527,1.206107082,"Theft"
"237406",51.47729774,0.345792362,"Rape"
"237416",51.9259605,0.991685025,"Rape"
"237417",52.62243873,1.288095137,"Rape"
"237418",52.19749616,1.098881882,"Theft"
"237420",52.36517547,1.218447315,"Theft"
"237426",52.93335347,1.289991896,"Rape"
"237429",51.95705906,1.34000688,"Rape"
"237438",51.74834899,-0.46594671,"Theft"
"237444",52.19812003,0.124554238,"Theft"
"237454",52.39494584,0.940365699,"Rape"
"237464",52.18687207,1.479626732,"Theft"
"237471",52.21028939,0.112854211,"Rape"
"237482",51.81806844,-0.539169561,"Rape"
"237485",51.79302704,-0.210668004,"Theft"
"237490",51.50532052,0.338585266,"Theft"
"237492",52.06328823,-0.017528555,"Theft"
"237527",52.63021189,-0.295360812,"Murder"
"237561",51.9841539,1.002118278,"Theft"
"237574",52.06881621,1.135491101,"Theft"
"237586",51.61044499,0.54620246,"Murder"
"237605",51.57156935,0.450221663,"Rape"
"237623",52.45183685,0.623175056,"Murder"
"237627",52.56688245,0.828998801,"Rape"
"237628",51.48331803,0.230873619,"Rape"
"237634",52.353649,0.039493642,"Theft"
"237635",52.18409369,0.119496922,"Theft"
"237642",52.05927092,1.149412845,"Rape"
"237644",51.91404554,0.929085171,"Theft"
"237650",52.22210256,0.135947724,"Murder"
"237655",52.13861931,-0.479914763,"Murder"
"237670",51.48217212,0.285693264,"Rape"
"237676",52.60780547,1.712538277,"Theft"
"237686",51.76030661,-0.438517509,"Rape"
"237705",51.85018367,0.185083438,"Theft"
"237714",51.74205606,-0.321316569,"Rape"
"237715",52.57450493,0.389457655,"Theft"
"237719",51.81935278,0.150217727,"Rape"
"237720",52.45682133,1.733867854,"Theft"
"237721",52.26773266,1.516015047,"Rape"
"237733",52.2602342,0.636029392,"Theft"
"237750",52.04093838,0.731018628,"Rape"
"237763",52.72553805,1.555359144,"Theft"
"237773",51.97313585,-0.219618565,"Theft"
"237793",52.17988262,1.509075272,"Theft"
"237808",51.68547673,-0.194499298,"Rape"
"237823",51.75494767,-0.345208336,"Rape"
"237824",51.49522584,0.357662466,"Theft"
"237826",51.86617777,1.077785606,"Rape"
"237828",52.01274712,1.278782075,"Theft"
"237830",51.8775579,-0.418231378,"Theft"
"237838",52.12561256,-0.298511589,"Murder"
"237849",51.70781562,0.514032333,"Theft"
"237851",51.89189151,-0.195800384,"Rape"
"237859",52.05236809,1.145206983,"Rape"
"237874",51.74309077,-0.486910101,"Murder"
"237880",51.98164596,-0.196826765,"Rape"
"237881",51.79325612,-0.225783522,"Rape"
"237894",52.35629848,-0.230882255,"Rape"
"237900",52.57041524,-0.245591623,"Rape"
"237951",52.7113436,1.407001101,"Theft"
"238030",52.55913376,1.275401456,"Rape"
"238040",52.54799779,-0.330552542,"Murder"
"238047",52.45551768,1.437184916,"Theft"
"238062",52.01086338,-0.203506376,"Theft"
"238074",51.65978077,-0.507975675,"Rape"
"238085",51.60357613,0.26723549,"Theft"
"238090",51.94299044,1.046517339,"Murder"
"238103",51.78458488,0.089553182,"Theft"
"238104",51.63770364,-0.330808457,"Theft"
"238115",52.52118125,1.724981575,"Murder"
"238123",52.27341133,0.512207742,"Theft"
"238127",52.09427217,0.395985752,"Rape"
"238144",51.47889404,0.319806351,"Theft"
"238147",51.48085141,0.352456019,"Rape"
"238149",51.47814757,0.352748922,"Theft"
"238156",51.68514872,-0.230258976,"Theft"
"238158",51.74909937,-0.575583187,"Rape"
"238159",51.75046363,-0.569455844,"Rape"
"238164",51.81980489,-0.416293679,"Theft"
"238167",51.91439596,-0.209191344,"Murder"
"238176",52.62616606,1.379905346,"Theft"
"238180",52.67275034,0.949275708,"Theft"
"238193",51.94527469,0.639343124,"Rape"
"238194",51.92429975,0.929025769,"Murder"
"238199",52.08631178,1.11335904,"Murder"
"238207",52.60230454,0.062988324,"Rape"
"238209",52.55307697,-0.228435367,"Rape"
"238233",52.23803926,0.732122057,"Theft"
"238242",51.53142835,0.561111458,"Murder"
"238255",52.0870717,0.44012262,"Rape"
"238268",52.65044294,1.18887344,"Murder"
"238275",52.54221292,-0.253647288,"Murder"
"238295",52.12486579,-0.434790992,"Murder"
"238312",51.87811788,-0.509330823,"Rape"
"238315",51.90526457,-0.522968935,"Murder"
"238325",51.74901514,-0.434633385,"Murder"
"238327",51.77012743,-0.453613919,"Rape"
"238360",51.66033144,0.066914436,"Theft"
"238362",51.6307946,0.084500523,"Rape"
"238366",51.63156889,0.339294069,"Rape"
"238387",51.94270524,0.629588429,"Rape"
"238430",52.54814413,-0.23527095,"Murder"
"238443",52.70967186,0.273679225,"Theft"
"238444",52.046926,1.096032362,"Theft"
"238450",52.3625417,1.149355983,"Theft"
"238453",51.68962467,-0.039829745,"Theft"
"238455",51.91685438,-0.665228222,"Murder"
"238473",52.12341085,-0.426807764,"Murder"
"238487",51.87299436,0.196358487,"Rape"
"238497",51.94823474,1.33083583,"Murder"
"238507",52.32669243,-0.181875246,"Rape"
"238520",51.78778478,-0.343832929,"Theft"
"238532",52.26836809,-0.131941349,"Theft"
"238535",51.66759473,-0.365427803,"Theft"
"238554",52.63554733,1.292449265,"Murder"
"238571",51.75686092,-0.262810659,"Theft"
"238576",51.89924901,-0.200636562,"Murder"
"238579",52.05540343,0.496599822,"Theft"
"238580",52.55936705,-0.157517181,"Murder"
"238585",52.65130629,1.571570665,"Theft"
"238590",52.07211258,0.551964069,"Murder"
"238592",52.6095043,0.232179847,"Rape"
"238598",52.54913206,-0.265614276,"Rape"
"238604",51.58589823,0.495745406,"Theft"
"238613",52.08826086,0.148087929,"Rape"
"238615",51.96003897,-0.590302129,"Murder"
"238621",52.26191278,0.724063623,"Rape"
"238623",52.13390298,-0.466340956,"Murder"
"238636",52.46661776,1.74378484,"Theft"
"238648",51.88764875,-0.475623426,"Theft"
"238657",51.68932127,-0.375929993,"Rape"
"238666",51.77849845,-0.380137663,"Rape"
"238669",51.75366651,-0.337257715,"Rape"
"238678",51.93953623,0.9527184,"Theft"
"238703",52.51358659,0.634546612,"Theft"
"238720",51.66642003,-0.410875076,"Murder"
"238724",51.90552253,-0.692223948,"Rape"
"238743",52.31255995,-0.08416252,"Murder"
"238751",52.19757005,0.120138082,"Theft"
"238753",52.09102951,0.845037482,"Theft"
"238769",52.24977618,0.708667851,"Theft"
"238781",51.80506433,-0.195759057,"Murder"
"238807",51.90666384,-0.65153133,"Rape"
"238809",52.05325218,1.145779724,"Theft"
"238818",51.92276936,-0.492335615,"Theft"
"238823",51.74855224,-0.242848131,"Theft"
"238831",51.7222113,-0.285856323,"Theft"
"238856",51.67876428,0.26216584,"Murder"
"238878",51.65182624,-0.483662723,"Rape"
"238898",51.62471707,0.312934539,"Rape"
"238908",52.63563719,1.266808087,"Theft"
"238912",52.18687207,1.479626732,"Murder"
"238915",52.19043063,1.024637679,"Theft"
"238926",52.22199047,0.340921933,"Theft"
"238927",52.21538039,0.129769583,"Theft"
"238934",51.95378682,-0.269762606,"Theft"
"238935",51.88591829,0.149034031,"Theft"
"238940",52.06328823,-0.017528555,"Rape"
"238955",51.65942232,-0.398816169,"Murder"
"238969",52.47316879,1.749938867,"Theft"
"239003",51.63619886,0.032723301,"Theft"
"239021",52.23869022,0.781234003,"Rape"
"239060",51.99859885,-0.192940787,"Theft"
"239061",51.90993368,-0.209630558,"Theft"
"239069",52.66367268,0.688351782,"Theft"
"239104",51.71173334,-0.31931289,"Theft"
"239106",51.87508594,-0.402977581,"Theft"
"239109",52.48204932,0.060155116,"Rape"
"239121",51.6883183,0.457969437,"Theft"
"239135",51.47886469,0.326732292,"Theft"
"239165",51.81935278,0.150217727,"Rape"
"239168",52.13629226,1.362983334,"Theft"
"239176",51.68401837,-0.408957093,"Rape"
"239181",52.67107097,0.809352187,"Rape"
"239196",52.01559335,0.821881556,"Rape"
"239216",51.99543053,-0.617739569,"Theft"
"239217",52.06319124,0.040822483,"Theft"
"239223",52.10215783,0.33464033,"Theft"
"239233",52.06109267,1.172011802,"Rape"
"239261",52.4752855,1.754096324,"Murder"
"239274",52.13899509,-0.527246856,"Rape"
"239277",51.63501097,-0.507502529,"Murder"
"239283",52.12561256,-0.298511589,"Rape"
"239303",52.23183196,1.480054087,"Rape"
"239310",52.13518329,-0.467305176,"Theft"
"239314",51.49115483,0.267703036,"Theft"
"239318",52.62710168,1.375484332,"Rape"
"239331",52.70693337,0.417946498,"Theft"
"239335",51.92561219,0.916019385,"Murder"
"239347",51.88701856,0.894625173,"Theft"
"239370",51.88664194,0.898961115,"Theft"
"239371",51.59013179,0.524853093,"Theft"
"239374",52.18944807,0.634618589,"Rape"
"239390",52.9539499,0.989230713,"Theft"
"239398",52.21246698,0.091571529,"Theft"
"239406",51.68770097,-0.388863593,"Rape"
"239408",52.33339198,-0.093536558,"Rape"
"239415",52.07793208,0.447213246,"Rape"
"239416",52.13070588,-0.391048365,"Theft"
"239422",51.81985405,-0.200899578,"Theft"
"239452",52.23816413,0.062022349,"Murder"
"239511",51.89072906,-0.469096075,"Rape"
"239524",51.68348117,-0.168409715,"Rape"
"239532",51.55062238,0.61642944,"Murder"
"239544",51.87198394,0.19267744,"Rape"
"239549",51.51567669,0.269209239,"Rape"
"239559",52.52118125,1.724981575,"Rape"
"239561",52.51104101,0.374679218,"Theft"
"239566",52.31950041,0.505720154,"Theft"
"239591",51.48085141,0.352456019,"Theft"
"239604",51.74951013,-0.572383252,"Murder"
"239617",52.62598103,1.376935117,"Murder"
"239640",51.67946191,0.032201231,"Rape"
"239644",52.1358124,-0.467283583,"Rape"
"239646",52.20741571,-0.292856264,"Theft"
"239671",52.452399,1.563697903,"Theft"
"239677",52.23732655,0.700585562,"Theft"
"239678",52.25417125,0.679629209,"Rape"
"239679",52.23378745,0.16579885,"Murder"
"239686",51.74039047,0.453552426,"Theft"
"239687",51.89600421,0.931254527,"Rape"
"239689",51.89315387,0.868128236,"Gangrape"
"239703",52.77847812,0.469109647,"Theft"
"239722",52.32671522,-0.064473161,"Rape"
"239731",51.61146069,0.511592231,"Theft"
"239745",51.72003476,0.510366501,"Rape"
"239767",51.70645381,-0.445944392,"Theft"
"239774",51.8040873,-0.025295036,"Theft"
"239794",51.63072659,-0.500115392,"Rape"
"239810",51.48986776,0.287662817,"Murder"
"239812",51.86594663,0.347079898,"Rape"
"239815",51.52043025,0.429643093,"Theft"
"239827",52.16392647,-0.301100615,"Murder"
"239829",52.47590448,1.472358558,"Theft"
"239832",52.07185726,-0.542427959,"Murder"
"239855",51.79235987,-0.688553895,"Theft"
"239866",52.55016683,-0.232239924,"Rape"
"239868",52.55308579,-0.229025027,"Rape"
"239871",52.54868327,-0.235249322,"Theft"
"239873",52.54847954,-0.23968214,"Rape"
"239893",51.89622215,-0.44231259,"Theft"
"239894",51.89631023,-0.428647741,"Rape"
"239908",52.11148421,-0.477172266,"Rape"
"239911",51.82505414,1.133038343,"Theft"
"239916",52.60654592,-0.20870393,"Theft"
"239918",51.56346554,0.653241026,"Murder"
"239953",52.3691317,-0.253431205,"Rape"
"239956",52.21481975,0.120959503,"Rape"
"239974",52.06236626,1.207998156,"Murder"
"240020",52.12043002,-0.473653945,"Theft"
"240035",52.66025905,1.252197741,"Murder"
"240047",51.64484031,-0.389834084,"Rape"
"240051",51.58589823,0.495745406,"Murder"
"240088",52.59931148,-0.21785865,"Rape"
"240092",51.96460105,-0.20529858,"Theft"
"240138",52.60361807,-0.24131161,"Rape"
"240141",51.6634992,0.065757201,"Rape"
"240149",52.51358659,0.634546612,"Murder"
"240161",52.7408704,0.426195742,"Rape"
"240177",51.93109073,0.666150703,"Murder"
"240182",52.64676252,0.688555938,"Theft"
"240204",52.23652438,0.727634717,"Murder"
"240247",52.6490928,1.266111219,"Rape"
"240248",52.05379106,1.162594917,"Theft"
"240283",52.05247785,1.12419271,"Theft"
"240291",52.62709863,1.350269223,"Theft"
"240308",52.62243873,1.288095137,"Theft"
"240310",52.38874053,-0.091152417,"Theft"
"240347",52.78297169,0.986390806,"Theft"
"240350",52.62882466,-0.18385721,"Rape"
"240354",52.08182766,0.6255002,"Murder"
"240358",52.19043063,1.024637679,"Rape"
"240374",52.00562215,-0.643649695,"Theft"
"240379",51.61092705,0.417097131,"Rape"
"240382",51.6546036,-0.401530313,"Rape"
"240383",52.06328823,-0.017528555,"Theft"
